HPEC1917,come_to_our_poor_natures_night,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,Gender Neutral,"1 Come to our poor nature's night

With Thy bless'd inward light,

Holy Ghost, the infinite,

Comforter divine.


2 We are sinful, cleanse us, Lord;

Sick and faint, Thy strength afford;

Lost, until by Thee restored;

Comforter divine.


3 Orphan are our souls and poor;

Give us from Thy heavenly store

Faith, love, joy for evermore,

Comforter divine.


4 Like the dew our peace distil;

Guide, subdue our wayward will,

Things of Christ unfolding still,

Comforter divine.


5 Gentle, awful, holy Guest,

Make Thy temple in each breast;

There Thy presence by confest,

Comforter divine.


6 With us, for us, intercede,

And with voiceless groanings plead

Our unutterable need,

Comforter divine.


7 In us, ""Abba, Father,"" cry;

Earnest of the bliss on high,

Seal of immortality,

Comforter divine.


8 Search for us the depths of God;

Upwards, by the starry road,

Bear us to Thy high abode,

Comforter divine.


Amen.


"
HAGA1895,come_to_our_poor_natures_night,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 Come to our poor nature's night

With Thy blessed inward light,

Holy Ghost the Infinite,

Comforter Divine.


2 We are sinful -- cleanse us, Lord;

Sick and faint, Thy strength afford;

Lost, until by Thee restored,

Comforter Divine.


3 Orphans are our souls, and poor;

Give us from Thy heavenly store

Faith, love, joy for evermore,

Comforter Divine.


4 Like the dew Thy peace distill;

Guide, subdue our wayward will,

Things of Christ unfolding still,

Comforter Divine.


5 Gentle, awful, Holy Guest,

Make Thy temple in each breast;

There Thy presence be confessed,

Comforter Divine.


6 With us, for us, intercede,

And with voiceless groanings plead

Our unutterable need,

Comforter Divine.


7 In us, ""Abba, Father,"" cry;

Earnest of the bliss on high,

Seal of immortality,

Comforter Divine.


8 Search for us the depths of God;

Upwards, by the starry road,

Bear us to Thy high abode,

Comforter Divine.


Amen.


"
HRGC1892,come_to_our_poor_natures_night,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,Gender Neutral,"1 Come to our poor nature's night

With Thy bless'd inward light,

Holy Ghost, the infinite,

Comforter divine.


2 We are sinful, cleanse us, Lord;

Sick and faint, Thy strength afford;

Lost, until by Thee restored;

Comforter divine.


3 Orphan are our souls and poor;

Give us from Thy heavenly store

Faith, love, joy for evermore,

Comforter divine.


4 Like the dew our peace distil;

Guide, subdue our wayward will,

Things of Christ unfolding still,

Comforter divine.


5 Gentle, awful, holy Guest,

Make Thy temple in each breast;

There Thy presence by confest,

Comforter divine.


6 With us, for us, intercede,

And with voiceless groanings plead

Our unutterable need,

Comforter divine.


7 In us, ""Abba, Father,"" cry;

Earnest of the bliss on high,

Seal of immortality,

Comforter divine.


8 Search for us the depths of God;

Upwards, by the starry road,

Bear us to Thy high abode,

Comforter divine.


Amen.


"
EH1916,conquering_kings_their_titles_take,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,,"Conquering kings their titles take

From the foes they captive make;

Jesus, by a nobler deed,

From the thousands he hath freed.


Yes: none other Name is given

Unto mortals under heaven,

Which can make the dead arise,

And exalt them to the skies.


We would gladly for that Name

Bear the cross, endure the shame;

Joyfully for him to die

Is not death, but victory.


Jesus, who dost condescend

To be called the sinner's Friend,

Hear us, as to thee we pray,

Glorying in thy Name today.


Amen.


"
HPEC1917,conquering_kings_their_titles_take,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,Gender Neutral,"1 Conquering kings their titles take

From the foes they captive make:

Jesus, by a nobler deed,

From the thousands He hath freed.


2 Yes: no other Name is given

Unto mortals under heaven,

Which can make the dead arise,

And exalt them to the skies.


3 We would gladly for that Name

Bear the cross, endure the shame:

Joyfully for Him to die,

Is not death but victory.


4 Jesus, Who dost condescend

To be called the sinner's Friend,

Hear us, as to Thee we pray,

Glorying in Thy Name to-day.


Amen.


"
HRGC1892,conquering_kings_their_titles_take,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,Gender Neutral,"1 Conquering kings their titles take

From the foes they captive make:

Jesus, by a nobler deed,

From the thousands He hath freed.


2 Yes: no other Name is given

Unto mortals under heaven,

Which can make the dead arise,

And exalt them to the skies.


3 We would gladly for that Name

Bear the cross, endure the shame:

Joyfully for Him to die,

Is not death but victory.


4 Jesus, Who dost condescend

To be called the sinner's Friend,

Hear us, as to Thee we pray,

Glorying in Thy Name to-day.


Amen.


"
HRGC1892,conquering_kings_their_titles_take,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 Conquering kings their titles take

From the foes they captive make:

Jesus, by a nobler deed,

From the thousands He hath freed.


2 Yes: no other Name is given

Unto mortals under heaven,

Which can make the dead arise,

And exalt them to the skies.


3 We would gladly for that Name

Bear the cross, endure the shame:

Joyfully for Him to die,

Is not death but victory.


4 Jesus, Who dost condescend

To be called the sinner's Friend,

Hear us, as to Thee we pray,

Glorying in Thy Name to-day.


Amen."
LSB2006,crown_him_with_many_crow,Lutheran Service Book,2006,,"1 Crown Him with many crowns,

The Lamb upon His throne;

Hark how the heav'nly anthem drowns

All music but its own.

Awake, my soul, and sing

Of Him who died for thee,

And hail Him as thy matchless King

Through all eternity.


2 Crown Him the virgin's Son,

The God incarnate born,

Whose arm those crimson trophies won

Which now His brow adorn;

Fruit of the mystic rose,

Yet of that rose the stem,

The root whence mercy ever flows,

The babe of Bethlehem.


3 Crown Him the Lord of Love,

Behold His hands and side,

Rich wounds, yet visible above,

In beauty glorified.

No angel in the sky

Can fully bear that sight,

But downward bends their wond'ring eyes

At mysteries so bright.


4 Crown Him the Lord of Life,

Who triumphed o'er the grave

And rose victorious in the strife

For those He came to save.

His glories now we sing

Who died and rose on high,

Who died eternal life to bring

And lives that death may die.


5 Crown Him the Lord of heav'n,

Enthroned in worlds above,

Crown Him the King to whom is giv'n

The wondrous name of Love.

Crown Him with many crowns

As thrones before him fall;

Crown Him, ye kings, with many crowns,

For He is King of all.

"
CH4,crown_him_with_many_crow,"Church Hymnary, Fourth Edition",2005,,"1 Crown him with many crowns, 

the Lamb upon his throne;

Hark! how the heavenly anthem drowns 

all music but its own.

Awake, my soul, and sing

of him who died for thee,

and hail him as thy matchless King 

through all eternity.


2 Crown him the Lord of life, 

who triumphed o'er the grave,

and rose victorious in the strife 

for those he came to save.

His glories now we sing, 

who died and rose on high,

who died eternal life to bring, 

and lives that death may die.


3 Crown him the Lord of love;

behold his hands and side,

rich wounds yet visible above,

in beauty glorified.

All hail, Redeemer, hail!

for thou hast died for me:

thy praise shall never, never fail

throughout eternity."
WAR2003,crown_him_with_many_crow,Worship and Rejoice,2001,,"1 Crown him with many crowns,

the Lamb upon his throne.

Hark! how the heavenly anthem drowns

all music but its own.

Awake, my soul, and sing

of him who died for thee,

and hail him as thy matchless king

through all eternity.

2 Crown him the Lord of life,

who triumphed o'er the grave,

and rose victorious in the strife

for those he came to save;

his glories now we sing

who died and rose on high,

who died eternal life to bring,

and lives that death may die.

3 Crown him the Lord of love;

behold his hands and side,

rich wounds, yet visible above,

in beauty glorified;

no angels in the sky

can fully bear that sight,

but downward bends their burning eye

at mysteries so bright.

4 Crown him the Lord of years,

the potentate of time,

creator of the rolling spheres,

ineffably sublime.

All hail, Redeemer, hail!

for thou hast died for me;

thy praise shall never, never fail

throughout eternity."
CPACC,crown_him_with_many_crow,Common Praise,1998,,"1 Crown him with many crowns, 

the Lamb upon his throne:

hark, how the heavenly anthem drowns 

all music but its own!

Awake, my soul, and sing of him 

who died for thee,

and hail him as thy matchless King 

through all eternity.


2 Crown him the Lord of life, 

who triumphed o'er the grave,

and rose victorious in the strife 

for those he came to save.

His glories now we sing

who died and rose on high,

who died eternal life to bring, 

and lives that death may die.


3 Crown him the Lord of peace,

whose power a sceptre sways

from pole to pole, that wars may cease,

absorbed in prayer and praise.

His reign shall know no end;

and round his pierced feet

fair flowers of paradise extend

their fragrance ever sweet.


4 Crown him the Lord of love;

behold his hands and side,

rich wounds yet visible above

in beauty glorified.

All hail, Redeemer, hail!

for thou hast died for me;

thy praise shall never, never fail

throughout eternity."
