personID,personName,gender,personYear,deathYear
"Haskell_AL","A. L. H.",U,0,0
"Hatter_AL","A. L. H.",U,0,0
"Hammaker_AL1","A. L. Hammaker",,0,0
"Hillhouse_AL","A. L. Hillhouse",U,0,0
"Hinton_AL1","A. L. Hinton",,0,0
"Holberton_AL1","A. L. Holberton",,0,0
"Johnson_AL1","A. L. Johnson",,0,0
"Joslin_AL1","A. L. Joslin",,0,0
"Kimbrough_AL1","A. L. Kimbrough",,0,0
"Marschall_AL1","A. L. Marschall",F,0,0
"Mason_AL2","A. L. Mason",,0,0
"Moore_AL1","A. L. Moore",,0,0
"Morton_AL1","A. L. Morton",,0,0
"Spaulding_ALN1","A. L. N. Spaulding",,0,0
"Er_ALO1","A. L. O. Er",,0,0
"Parker_AL1","A. L. Parker",,0,0
"Robinson_AL1","A. L. Robinson",,0,0
"Smith_AL1","A. L. S.",,0,0
"Skilton_AL1","A. L. Skilton",,0,0
"Skoog_AL","A. L. Skoog",M,1854,1934
"Stough_AL","A. L. Stough",U,0,0
"Truitt_AL1","A. L. Truitt",,0,0
"Tubbs_AL1","A. L. Tubbs",,0,0
"Vin_AL1","A. L. Vin",,0,0
"Waring_AL","A. L. Waring",F,1823,1910
"Westerfield_AL1","A. L. Westerfield",,0,0
"Langsted_A1","A. Langsted",,0,0
"Lemke_A","A. Lemke, 1820-1913",M,1820,1913
"Lenz_A1","A. Lenz",,0,0
"Leonard_A1","A. Leonard",,0,0
"Lilly_A1","A. Lilly",,0,0
"Lindeblad_A1","A. Lindeblad",,0,0
"Linden_A1","A. Linden",,0,0
"ALovellCo1","A. Lovell & Co.",U,0,0
"Lutz_A1","A. Lutz",,0,0
"A. M.","A. M.",,0,0
"Arellano_AM1","A. M. Arellano",,0,0
"Graham_AMB1","A. M. B. Graham",,0,0
"Ball_AM1","A. M. Ball",,0,0
"Bean_AM","A. M. Bean",,0,0
"Bell_AM1","A. M. Bell",,0,0
"Blaine_AM1","A. M. Blaine",,0,0
"Bonner_AM1","A. M. Bonner",,0,0
"Bruner_AM1","A. M. Bruner",,0,0
"Brunner_AM1","A. M. Brunner",,0,0
"Buchanan_AM9","A. M. Buchanan",,0,0
"Edmond_AM2","A. M. C.",F,0,0
"Cagle_AM1","A. M. Cagle",,0,0
"Carvell_AM1","A. M. Carvell",,0,0
"Christiansen_AM2","A. M. Christiansen",,0,0
"Christianson_AM2","A. M. Christianson",,0,0
"Damrell_AM1","A. M. Damrell",,0,0
"Davenport_AM1","A. M. Davenport",,0,0
"DeBerry_AM1","A. M. DeBerry",,0,0
"Drayton_AM1","A. M. Drayton",,0,0
"Edwards_AM1","A. M. Edwards",,0,0
"Evers_AM1","A. M. Evers",,0,0
"Fagan_AM1","A. M. Fagan",,0,0
"Felton_AM1","A. M. Felton",,0,0
"Fentriss_AM1","A. M. Fentriss",,0,0
"French_AM1","A. M. French",,0,0
"Glueckstad_AM1","A. M. Glueckstad",,0,0
"Goodman_AM1","A. M. Goodman",F,0,0
"Gramner_AM1","A. M. Gramner",,0,0
"AMHall1","A. M. Hall",,0,0
"Hardman_AM1","A. M. Hardman",,0,0
"Hendee_AM1","A. M. Hendee",,0,0
"Hersey_AM1","A. M. Hersey",,0,0
"Hicks_AM1","A. M. Hicks",,0,0
"Hootman_AM1","A. M. Hootman",,0,0
"Huntley_AM1","A. M. Huntley",,0,0
"Johnson_AM1","A. M. Johnson",,0,0
"Jones_AM1","A. M. Jones",,0,0
"Deidrick_AMK1","A. M. K. Deidrick",,0,0
"Keeth_AM1","A. M. Keeth",,0,0
"Keith_AM1","A. M. Keith",,0,0
"Lamartine_AML1","A. M. L. de Lamartine",,0,0
"Lamartine_AM1","A. M. Lamartine",,0,0
"Lenngren_AM1","A. M. Lenngren",,0,0
"Mast_AM1","A. M. Mast",,0,0
"McCaw_AM1","A. M. McCaw",,0,0
"McRae_AM1","A. M. McRae",,0,0
"Metcalf_AM1","A. M. Metcalf",,0,0
"Meyer_AM","A. M. Meyer, 1867-1941",F,1867,1941
"Monday_AM1","A. M. Monday",,0,0
"Morgan_AM1","A. M. Morgan",,0,0
"Poindexter_AM1","A. M. Poindexter",,0,0
"Dobson_AMR1","A. M. R. Dobson",,0,0
"Richards_AM1","A. M. Richards",,0,0
"Boethius_AMS1","A. M. S. Boethius",,0,0
"Spring_AM1","A. M. Spring",,0,0
"Starkweather_AM1","A. M. Starkweather",F,1840,1940
"Tomlinson_AM1","A. M. Tomlinson",,0,0
"Vestal_AM1","A. M. Vestal",,0,0
"Wilson_AM3","A. M. Wilson",,0,0
"Mace_A2","A. Mace",M,0,0
"MacLeish_A1","A. MacLeish",,0,0
"Macnair_A1","A. Macnair",,0,0
"Mahlmann_A1","A. Mahlmann, 1771-1826",,0,0
"Matthews_A1","A. Matthews",,0,0
"McGinty_A1","A. McGinty",,0,0
"McKenzie_A1","A. McKenzie",,0,0
"McLeish_A1","A. McLeish",,0,0
"McLemore_A1","A. McLemore",,0,0
"McMichael_A1","A. McMichael",,0,0
"Means_A3","A. Means",,0,0
"Mejia_A","A. Mejia",U,0,0
"Mitchell_A1","A. Mitchell",,0,0
"Monod_A1","A. Monod",,0,0
"Moore_A1","A. Moore",,0,0
"More_A1","A. More",,0,0
"Morgan_A2","A. Morgan",,0,0
"Mumol_A1","A. Mumol",,0,0
"Murrie_A1","A. Murrie",,0,0
"A.N.","A. N.",,0,0
"N_A","A. N.",U,0,0
"Englebrook_AN1","A. N. Englebrook",,0,0
"Gilbert_AN","A. N. Gilbert",,0,0
"ANO","A. N. O.",U,0,0
"Whitmarsh_AN","A. N. Whitmarsh",,0,0
"Whitten_AN","A. N. Whitten",,0,0
"Nash_A1","A. Nash",,0,0
"Newman_A2","A. Newman",,0,0
"Nigro_A1","A. Nigro",,0,0
"Noyes_A2","A. Noyes",,0,0
"Bell_AO1","A. O. Bell",,0,0
"Bersell_AO1","A. O. Bersell",,0,0
"Boswell_AO1","A. O. Boswell",,0,0
"Dunlap_AO1","A. O. Dunlap",,0,0
"Hunsaker_AO1","A. O. Hunsaker",,0,0
"Mansfield_AO1","A. O. Mansfield",,0,0
"Newpher_AO1","A. O. Newpher",,0,0
"Snow_AO1","A. O. Snow",,0,0
"Stewart_AO1","A. O. Stewart",,0,0
"OShaughnessy_A1","A. O'Shaughnessy",,0,0
"Oehler_A1","A. Oehler",,0,0
"Plintovic_AO1","A. Olearius Plintovic",,0,0
"Browne_AO1","A. Oscar Browne",,0,0
"Bland_AP","A. P. Bland",M,0,0
"Blizard_AP1","A. P. Blizard",,0,0
"Burnett_AP1","A. P. Burnett",,0,0
"Campbell_AP1","A. P. Campbell",,0,0
"Caruth_AP1","A. P. Caruth",,0,0
"Cecil_AP1","A. P. Cecil",,0,0
"Eichberg_AP1","A. P. Eichberg",,0,0
"Ford_AP2","A. P. Ford",F,0,0
"Gladden_AP1","A. P. Gladden",,0,0
"Grabendike_AP1","A. P. Grabendike",,0,0
"Hitchcock_AP1","A. P. Hitchcock",,0,0
"Howard_AP1","A. P. Howard",,0,0
"Jarvis_AP1","A. P. Jarvis",F,0,0
"Johnson_AP1","A. P. Johnson",,0,0
"Snyder_APM1","A. P. M. Snyder",,0,0
"McCombs_AP1","A. P. McCombs",,0,0
"Mihm_AP3","A. P. Mihm",,0,0
"A. P. T.","A. P. T.",U,0,0
"Wammack_AP1","A. P. Wammack",,0,0
"Welshman_AP1","A. P. Welshman",,0,0
"Palmer_A1","A. Palmer",,0,0
"Burgess_AP1","A. Parke Burgess",,0,0
"Parsons_A1","A. Parsons",,0,0
"Pedersoen_A1","A. Pedersoen",,0,0
"Pennekamp_A1","A. Pennekamp",,0,0
"APhelps","A. Phelps",U,0,0
"Phelps_A2","A. Phelps",,0,0
"Pierce_A1","A. Pierce",,0,0
"Cole_AP1","A. Pink Cole",,0,0
"Pirrie_A1","A. Pirrie",U,0,0
"Poe_A1","A. Poe",,0,0
"Price_A1","A. Price",,0,0
"Aldrich_AR1","A. R. Aldrich",,0,0
"ARBrown1","A. R. Brown",,0,0
"Cousins_AR","A. R. Cousins",U,0,0
"Fowler_AR1","A. R. Fowler",,0,0
"Funderburk_AR1","A. R. Funderburk",,0,0
"Minter_AR1","A. R. Minter",,0,0
"Preston_AR1","A. R. Preston",,0,0
"Salas_AR1","A. R. Salas",,0,0
"Thomas_AR","A. R. Thomas",U,0,0
"Thompson_AR","A. R. Thompson, 1830-1887",M,1822,1895
"Vinet_AR1","A. R. Vinet",M,1799,1847
"Walton_AR1","A. R. Walton",,0,0
"Webb_AR1","A. R. Webb",,0,0
"Zorn_AR1","A. R. Zorn",,0,0
"Ramsey_A6","A. Ramsey",,0,0
"Randegger_A4","A. Randegger",,0,0
"Rawson_A1","A. Rawson",,0,0
"Raymond_A1","A. Raymond",,0,0
"Hand_AR1","A. Raymond Hand",,0,0
"Redhead_A1","A. Redhead",M,0,0
"Reeser_A1","A. Reeser",,0,0
"Reincke_A1","A. Reincke",,0,0
"Reinhart_A1","A. Reinhart",,0,0
"Righter_A1","A. Righter",,0,0
"Rische_A1","A. Rische, 19th cent.",M,0,0
"Rives_A1","A. Rives",,0,0
"Roesler_A1","A. Roesler",,0,0
"Rooker_A1","A. Rooker",M,0,0
"Carey_AR1","A. Rosalthe Carey",,0,0
"Roten_A1","A. Roten",,0,0
"Rowell_A1","A. Rowell",,0,0
"Rubin_A","A. Rubin",U,0,0
"Rudledge_A1","A. Rudledge",,0,0
"Ruecker_A1","A. Ruecker",,0,0
"Allen_AS1","A. S. Allen",,0,0
"Baker_AS","A. S. Baker",M,0,0
"Barlow_AS1","A. S. Barlow",,0,0
"ASBarnesCo1","A. S. Barnes & Co.",U,0,0
"Boyd_AS1","A. S. Boyd",,0,0
"Brown_AS1","A. S. Brown",,0,0
"Bunting_AS1","A. S. Bunting",,0,0
"Caswell_AS1","A. S. Caswell",,0,0
"Cheesebrough_AS1","A. S. Cheesebrough",,0,0
"Copley_AS1","A. S. Copley",,0,0
"DeYoe_AS1","A. S. DeYoe",,0,0
"Dobbs_AS1","A. S. Dobbs",,0,0
"Doughty_AS1","A. S. Doughty",,0,0
"Oberndorfer_ASF1","A. S. F. Oberndorfer",,0,0
"Gamble_AS1","A. S. Gamble",,0,0
"Hayden_AS1","A. S. Hayden",,0,0
"Howe_AS1","A. S. Howe",,0,0
"Isaacs_AS1","A. S. Isaacs",,0,0
"Jenks_AS1","A. S. Jenks",,0,0
"Kieffer_ASAS","A. S. K.",F,1840,1904
"Kriebel_AS1","A. S. Kriebel",,0,0
"Laird_AS1","A. S. Laird",,0,0
"Lee_AS1","A. S. Lee",,0,0
"Legg_AS1","A. S. Legg",,0,0
"Mitchell_AS1","A. S. M.",F,0,0
"Murphy_AS","A. S. M.",F,1877,1942
"Magann_AS1","A. S. Magann",,0,0
"Ormsey_AS1","A. S. Ormsey",,0,0
"Perry_AS1","A. S. Perry",F,0,0
"Sherwood_AS1","A. S. Sherwood",,0,0
"Wallgren_AS1","A. S. Wallgren",M,1885,1940
"Worrell_AS3","A. S. Worrell",,0,0
"SakerLynne_A1","A. Saker-Lynne",,0,0
"Salsborch_A1","A. Salsborch",,0,0
"Sargent_A1","A. Sargent",,0,0
"Sauer_A1","A. Sauer",,0,0
"Schlegel_A1","A. Schlegel",,0,0
"Sevison_A1","A. Sevison",,0,0
"Shands_A1","A. Shands",,0,0
"Sheplin_A1","A. Sheplin",,0,0
"Sheridan_A1","A. Sheridan",,0,0
"Shipton_A1","A. Shipton",F,0,0
"Siegfried_A1","A. Siegfried",,0,0
"Simonides_A1","A. Simonides",,0,0
"Singer_A1","A. Singer",,0,0
"Sjoedin_A1","A. Sjoedin",,0,0
"Smith_A3","A. Smith",,0,0
"Sophia_A1","A. Sophia",,0,0
"Spaeth_A1","A. Spaeth",,0,0
"Spencer_A1","A. Spencer",,0,0
"Stapleton_A1","A. Stapleton",,0,0
"Stevenson_A1","A. Stevenson",,0,0
"Stone_A1","A. Stone",,0,0
"Suttle_A1","A. Suttle",,0,0
"Allis_AT1","A. T. Allis",,0,0
"Bonnet_AT1","A. T. Bonnet",,0,0
"Brainsby_AT1","A. T. Brainsby",,0,0
"Brooks_AT1","A. T. Brooks",,0,0
"Cole_AT1","A. T. Cole",,0,0
"Eberhard_AT1","A. T. Eberhard",,0,0
"Finch_AT1","A. T. Finch",,0,0
"Forbes_AT1","A. T. Forbes",,0,0
"Fraskman_AT1","A. T. Fraskman",,0,0
"Frykman_AT1","A. T. Frykman",,0,0
"Goram_AT1","A. T. G.",,0,0
"Gorham_AT1","A. T. G.",M,0,0
"Goham_AT1","A. T. Goham",U,0,0
"Goodsell_AT2","A. T. Goodsell",,0,0
"Hanser_AT2","A. T. Hanser",,0,0
"Hayes_AT1","A. T. Hayes",,0,0
"Hough_AT1","A. T. Hough",,0,0
"Huddleston_AT1","A. T. Huddleston",F,0,0
"Humphries_AT1","A. T. Humphries",,0,0
"Powers_AT1","A. T. Powers",,0,0
"Schauffler_AT1","A. T. Schauffler",,0,0
"Siddall_AT1","A. T. Siddall",,0,0
"Slosson_AT1","A. T. Slosson",,0,0
"Smith_AT1","A. T. Smith",,0,0
"Strathaven_AT1","A. T. Strathaven",,0,0
"Worden_AT1","A. T. Worden",,0,0
"ATZeisingCo1","A. T. Zeising & Co.",U,0,0
"Taylor_A3","A. Taylor",,0,0
"Terrell_A1","A. Terrell",,0,0
"Thompson_A1","A. Thompson",,0,0
"ATompkins1","A. Tompkins",,0,0
"ATower1","A. Tower, J. Grigg, and T. Desilver",,0,0
"Treadwell_A1","A. Treadwell",M,1841,1941
"BraunschweigWolfenbuettel_AU2","A. U. Braunschweig-Wolfenbuettel",,0,0
"Ellis_AV1","A. V. E.",,0,0
"Howell_AV1","A. V. Howell",,0,0
"Kiefer_AV1","A. V. Kiefer",,0,0
"Mickle_AV1","A. V. Mickle",,0,0
"Middleton_AV1","A. V. Middleton",,0,0
"Northcut_AV1","A. V. Northcut",,0,0
"Truxon_AV1","A. V. Truxon",F,0,0
"Wark_AV1","A. V. Wark",,0,0
"VanDyke_A1","A. Van Dyke",,0,0
"VanOrden_A1","A. Van Orden",,0,0
"Vanema_A1","A. Vanema",,0,0
"Venners_A1","A. Venners",,0,0
"Westlake_AV1","A. Verne Westlake",,0,0
"Vogel_A1","A. Vogel",,0,0
"Chamisso_A1","A. von Chamisso",,0,0
"Adams_AW1","A. W. Adams",,0,0
"Anderson_AW","A. W. Anderson",U,0,0
"Blackwell_AW2","A. W. Blackwell",,0,0
"Boehm_AW","A. W. Boehm",M,0,0
"Coan_AW1","A. W. Coan",,0,0
"AWCorey","A. W. Corey",U,0,0
"Farlander_AW3","A. W. Farlander",,0,0
"French_A2","A. W. French",,0,0
"Gates_AW","A. W. Gates",U,0,0
"Gross_AW2","A. W. Gross",,0,0
"AWHall1","A. W. Hall",,0,0
"Hall_AW","A. W. Hall",F,0,0
"HamiltonGell_AW","A. W. Hamilton-Gell",U,0,0
"Hawks_AW1","A. W. Hawks",,0,0
"Hill_AW1","A. W. Hill",,0,0
"Levy_AW1","A. W. L.",,0,0
"Livingston_AW1","A. W. Livingston",,0,0
"A.W.M.","A. W. M.",,0,0
"malim_aw","A. W. Malim",M,0,0
"Martin_AW2","A. W. Martin",,0,0
"McCullough_AW1","A. W. McCullough",,0,0
"McHan_AW1","A. W. McHan",,0,0
"Norton_AW1","A. W. Norton",,0,0
"Orwig_AW1","A. W. Orwig",M,0,0
"Schrieber_AW1","A. W. Schrieber",,0,0
"Spalding_AW1","A. W. Spalding",,0,0
"Tozer_AW","A. W. Tozer",M,1867,1963
"Trask_AW1","A. W. Trask",,0,0
"Waterman_AW","A. W. W.",F,0,0
"West_AW1","A. W. West",,0,0
"AWWilgus1","A. W. Wilgus",,0,0
"Williams_AW","A. W. Williams",,0,0
"Wray_AW1","A. W. Wray",,0,0
"Wadhams_A1","A. Wadhams",,0,0
"Slaten_AW1","A. Wakefield Slaten, 1880-",,0,0
"Walls_A1","A. Walls",,0,0
"Walton_A1","A. Walton",,0,0
"Evans_AW1","A. Walwyn Evans",,0,0
"Wattenmeyer_A1","A. Wattenmeyer",,0,0
"AWiebuschSon1","A. Wiebusch & Son",U,0,0
"AWiebuschundSohn1","A. Wiebusch und Sohn",,0,0
"Wiegner_A","A. Wiegner",M,0,0
"Wilcox_Alanson","A. Wilcox",M,1832,1924
"Williams_MrsAustin","A. Williams",F,0,0
"Wilson_A3","A. Wilson",,0,0
"Wilton_A1","A. Wilton",,0,0
"Woolsey_A2","A. Woolsey",,0,0
"Wright_A1","A. Wright",,0,0
"Adams_AZ1","A. Z. Adams",,0,0
"A.Z.G.","A. Z. G.",U,0,0
"Mathew_AZ1","A. Z. Mathew",,0,0
"Ziehner_A1","A. Ziehner",,0,0
"Zvetsin_A1","A. Zvetsin",,0,0
"Jameson_AA1","A.A.J.",,0,0
"Morton_AB","A.B. Morton",U,0,0
"Mortimer_AG","A.G. Mortimer",U,0,0
"Brewer_A","A.H. Brewer, 1865 - 1928",U,0,0
"Jacob_A","A.L. Jacob",U,0,0
"MilnerBarry_AM1","A.M. Milner-Barry",F,1875,1940
"AMEBookConcern1","A.M.E. Book Concern",,0,0
"AMEZBookConcern1","A.M.E. Z. Book Concern",,0,0
"AMEZionPublishingHouse1","A.M.E. Zion Publishing House",,0,0
"Sherman_AN","A.N. Sherman",,0,0
"Vogt_AS1","A.S. Vogt, 1861-1926",M,1861,1926
"AAH","AAH",U,0,0
"Seymore_ACH1","Aaron C. H. Seymore",M,0,0
"Chapin_A","Aaron Chapin",U,1768,0
"Cohen_A","Aaron Cohen",M,0,0
"Miller_AD","Aaron David Miller",M,0,0
"Goons_A1","Aaron Goons",M,0,0
"Hooper_A1","Aaron Hooper",M,0,0
"Keyes_A","Aaron Keyes",M,0,0
"Ryder_AL1","Aaron L. Ryder",M,0,0
"Markuson_A1","Aaron Markuson",M,0,0
"Wolfe_AR","Aaron R. Wolfe",M,1821,1902
"Watkins_AS1","Aaron S. Watkins",,0,0
"Shust_A","Aaron Shust",M,0,0
"Armstrong_A4","Abbie Armstrong",,0,0
"Child_AB1","Abbie B. Child",,0,0
"Barr_AC1","Abbie C. Barr",,0,0
"McKeever_AC1","Abbie C. McKeever",,0,0
"Brown_AF1","Abbie Farwell Brown",,0,0
"Graham_A2","Abbie Graham",,0,0
"Gustin_AM1","Abbie M. Gustin",,0,0
"Mills_A1","Abbie Mills",,0,0
"Newman_A3","Abbie Newman",,0,0
"Comstock_AO1","Abbie O. Comstock",,0,0
"HunterBlair_A1","Abbot Hunter-Blair",,0,0
"Frederick_A1","Abbott Frederick",,0,0
"Goddard_A1","Abbott Goddard",,0,0
"Hutchinson_A6","Abby Hutchinson",,0,0
"Hyde_A1","Abby Hyde",F,1799,1872
"Everett_AN1","Abby Newhall Everett",,0,0
"Booker_A1","Abe Booker",,0,0
"Flint_A1","Abel Flint",,0,0
"Nkuinji_A1","Abel Nkuinji",,0,0
"Vautrin_A1","Abel Vautrin",,0,0
"Laighton_A1","Abert Laighton",,0,0
"Livermore_AA1","Abiel A. Livermore",,0,0
"AbingdonCokesbury1","Abingdon Cokesbury",,0,0
"AbingdonCokesburyPress1","Abingdon Cokesbury Press",U,0,0
"AbingdonPress1","Abingdon Press",U,0,0
"James_Abiodun","Abiodun James",M,0,0
"Bowling_AF1","Abner F. Bowling",,0,0
"Jones_A4","Abner Jones",,0,0
"White_AK5","Abner K. White",,0,0
"Kneeland_A3","Abner Kneeland",M,1774,1844
"Cobb_AP1","Abner P. Cobb",,0,0
"Meyer_AA1","Abraham A. Meyer",M,0,0
"Coles_A1","Abraham Coles",M,0,0
"Cronbach_A1","Abraham Cronbach",M,0,0
"Frankenberg_A1","Abraham Frankenberg",M,0,0
"Ezra_AI1","Abraham Ibn Ezra",M,0,0
"Klesel_A1","Abraham Klesel",M,0,0
"Lincoln_Abraham","Abraham Lincoln",M,1809,1865
"Engle_A1","Abraham M. Engle",,0,0
"Maraire_AD","Abraham Maraire",M,0,0
"Meyer_A1","Abraham Meyer",M,0,0
"Perkins_A1","Abraham Perkins",M,0,0
"Beck_AR","Abraham Reinke Beck, 1833-1928",U,1833,1928
"Gersdorf_A1","Abraham von Gersdorf",M,0,0
"Jones_A5","Abram Jones",,0,0
"Metzler_A1","Abram Metzler",,0,0
"Weaver_A3","Abram Weaver",,0,0
"Earle_AB4","Absalom B. Earle",,0,0
"Earle_AB5","Absalom Backus Earle",,0,0
"Graves_A1","Absalom Graves",,0,0
"AcademyBookRoom1","Academy Book Room",,0,0
"Brown_AM1","Achra Mills Brown",,0,0
"Sprague_A1","Achsa Sprague",,0,0
"Ackley1","Ackley",,0,0
"Acosta1","Acosta",,0,0
"AcuffRosePublications1","Acuff Rose Publications",,0,0
"Whiddington_AA","Ada A. Whiddington",,0,0
"Bixby_A1","Ada Bixby",,0,0
"Blankhorn_A1","Ada Blankhorn",,0,0
"Blenkhorn_A","Ada Blenkhorn",F,0,0
"Watkins_AD1","Ada Burns Watkins",,0,0
"Watkins_AB1","Ada Burns Watkins",,0,0
"Clark_A8","Ada Clark",,0,0
"Cross_AC1","Ada Cross",F,1844,1926
"Garnett_A1","Ada Garnett",,0,0
"Hicks_AL1","Ada L. Hicks",,0,0
"Shaw_AM1","Ada M. Shaw",,0,0
"Gibbs_AR","Ada R. Gibbs",F,1864,1905
"Greenaway_A","Ada R. Greenaway, 1861-1937",F,1861,1937
"Habershon_AR","Ada R. Habershon",F,1861,1918
"Demerest_AR1","Ada Rose Demerest",,0,0
"Scott_A1","Ada Scott",,0,0
"Skemp_A","Ada Skemp",F,0,0
"Dawes_AT1","Ada T. Dawes",,0,0
"Henderson_AT1","Adah Torrey Henderson",,0,0
"Beary_AH1","Adaline H. Beary",,0,0
"Beery_AH1","Adaline H. Beery",,0,0
"Hohf_A1","Adaline Hohf",,0,0
"Evilsizer_A2","Adalyn Evilsizer",,0,0
"Craig_A1","Adam Craig",M,0,0
"Davenport_A1","Adam Davenport",M,0,0
"Fox_A1","Adam Fox",M,0,0
"Horst_AG1","Adam G. Horst",M,0,0
"Geibel_A1","Adam Geibel",M,0,0
"Geibel_A","Adam Geibel",M,1855,1933
"AdamGeibelMusicCo1","Adam Geibel Music Co.",U,0,0
"Baer_AM1","Adam M. Baer",M,0,0
"Tice_Adam","Adam M. L. Tice",M,0,0
"Watson_A1","Adam Watson, 1845 - 1912",M,1845,1912
"Adams1","Adams",,0,0
"AdamsCo1","Adams & Co.",U,0,0
"AdamsBlackmerLyon1","Adams, Blackmer & Lyon",,0,0
"Calderon_A","Adan Calderon",U,0,0
"Adayln","Adayln",U,0,0
"Bortree_AC1","Adda C. Bortree",,0,0
"Addie_JC1","Addie",,0,0
"Brigadier_A1","Addie Brigadier",,0,0
"Barrett_AC1","Addie C. Barrett",,0,0
"Clements_AC1","Addie C. Clements",,0,0
"Funk_A1","Addie Funk",,0,0
"Bacon_AJ1","Addie J. Bacon",,0,0
"Guth_AL1","Addie L. Guth",,0,0
"Wyman_AL3","Addie L. Wyman",,0,0
"Alexander_AM1","Addie M. Alexander",,0,0
"Sharp_AM1","Addie M. Sharp",,0,0
"Mattox_A1","Addie Mattox",,0,0
"Pannell_A1","Addie Pannell",,0,0
"Titus_A","Addie Titus",,0,0
"Addison1","Addison",,0,0
"Ballard_A1","Addison Ballard",,0,0
"MacDonald_A1","Adel MacDonald",,0,0
"Palacios_A1","Adela Palacios",,0,0
"Pollard_AA","Adelaide A. Pollard",F,1862,1934
"Frost_AG1","Adelaide Gail Frost",,0,0
"Newton_AL1","Adelaide L. Newton",,0,0
"Plumptre_AM1","Adelaide M. Plumptre",,0,0
"Thrupp_A","Adelaide Thrupp",F,0,0
"Walker_A3","Adelaide Walker",,0,0
"Webb_A1","Adelaide Webb",,0,0
"Eisenhower_A1","Adele Eisenhower",,0,0
"Harper_AM1","Adele M. Harper",,0,0
"Otis_A1","Adele Otis",,0,0
"Dugan_A1","Adelia Dugan",,0,0
"Nichols_AW1","Adelia W. Nichols",,0,0
"Leite_AC","Adelina Cerqueira Leite",F,0,0
"Adeline1","Adeline",,0,0
"Whitney_ADT","Adeline D. T. Whitney",F,1824,1906
"Webb_AF1","Adeline F. Webb",,0,0
"Berry_AH1","Adeline H. Berry",,0,0
"Rosewater_AR","Adeline R. Rosewater",F,0,0
"Veazie_AF1","Adella F. Veazie",F,0,0
"Adelynrood1","Adelynrood",,0,0
"Aden1","Aden",,0,0
"Pace_AM1","Adger M. Pace",M,1882,1959
"Ballou_A1","Adin Ballou",,0,0
"Loudy_A1","Adlai Loudy",,0,0
"Bauerle_A1","Adolf Bauerle",,0,0
"Hult_A4","Adolf Hult",,0,0
"Lohmann_A","Adolf Lohmann",U,0,0
"Maurer_A1","Adolf Maurer, b. 1883",,0,0
"Pannel_A1","Adolf Pannel",,0,0
"Hanser_AT3","Adolf T. Hanser",,0,0
"Baumbach_A","Adolph Baumbach",M,1830,1880
"Moraht_A1","Adolph Moraht",U,0,0
"Spaeth_A11","Adolph Spaeth",U,0,0
"Stoeber_A1","Adolph Stoeber",M,1810,1892
"Routhier_AB","Adolphe B. Routhier",M,1839,1920
"Adam_AC","Adolphe C. Adam, 19th C.",M,1803,1856
"Duncan_AL1","Adon L. Duncan",,0,0
"Gordon_AJ","Adoniram J. Gordon",M,1836,1895
"Judson_A1","Adoniram Judson",M,1788,1850
"Engels_A","Adriaan Engels",M,0,0
"Howard_Adrian","Adrian Howard",M,0,0
"Killion_A1","Adrian Killion",,0,0
"Tindall_A","Adrienne Tindall",F,0,0
"Boissier_A1","Adrion Boissier",,0,0
"AdventChristianGeneralConferen1","Advent Christian General Conference of America",,0,0
"AdventChristianPublicationSoci1","Advent Christian Publication Society",U,0,0
"AdventHarbinger1","Advent Harbinger",,0,0
"AdventHarp1","Advent Harp",,0,0
"AdvocatePowerPrint1","Advocate Power Print",,0,0
"Hellmund_AG1","Aegidius Guenther Hellmund",,0,0
"Hayes_A1","Afredl Hayes",,0,0
"African_MEC","African Methodist Episcopal Church",,0,0
"Agape1","Agape",,0,0
"Rosenius_A1","Agatha Rosenius",,0,0
"Aglen1","Aglen",,0,0
"Bulmer_A1","Agnes Bulmer",F,1775,1837
"Bunch_A1","Agnes Bunch",F,0,0
"Burney_A1","Agnes Burney",F,0,0
"Ellingwood_AC1","Agnes C. Ellingwood",F,0,0
"Miller_AC1","Agnes C. Miller",F,0,0
"Valentine_AE1","Agnes E. Valentine",F,0,0
"Franz_A1","Agnes Franz",F,0,0
"Heathcote_A1","Agnes Heathcote",F,0,0
"Rosacker_AL1","Agnes L. Rosacker",F,0,0
"Lapham_A","Agnes Lapham",U,0,0
"Mason_AL3","Agnes Leckie Mason",F,0,0
"Lee_A1","Agnes Lee",F,0,0
"Davis_AL1","Agnes Lowrimore Davis",F,0,0
"Heathcote_AM1","Agnes M. Heathcote",F,0,0
"Lenehan_AM1","Agnes Marie Lenehan",F,0,0
"Meysenberg_A1","Agnes Meysenberg",F,0,0
"Riddles_AR1","Agnes Ruth Riddles",F,0,0
"Strickland_A1","Agnes Strickland",F,1796,1874
"Aiken_C1","Aiken",M,0,0
"Hanks_A1","Aileene Hanks",,0,0
"AimeeSMcPhersonPubCo1","Aimee S. McPherson Pub. Co.",U,0,0
"McPherson_AS3","Aimee Semple McPherson",,0,0
"KantonenHalkola_AL1","Aino Lilja Kantonen-Halkola, b. 1901",,0,0
"Oppenheimer_A1","Al Oppenheimer",M,0,0
"Alafen1","Alafen",,0,0
"Alafon1","Alafon",,0,0
"Bergse_A2","Alain Bergèse",M,0,0
"Mabit_A1","Alain Mabit",M,0,0
"Mabit_A","Alain Mabit (19??-)",,0,0
"Herrick_A1","Alameda Herrick",,0,0
"McDougal_AG1","Alan G. McDougal",,0,0
