personID,personName,gender,personYear,deathYear
"Welch_EA1","Canon Edward A. Welch",M,1860,1932
"BoothClibborn_C","Catherine Booth-Clibborn",F,1860,1955
"Goldsmith_EW","Edmund W. Goldsmith (1860-1934)",M,1860,1934
"Hull_EH","Eleanor Hall",F,1860,1935
"Schmauk_TE","Emanuel Schmauk",M,1860,1920
"Eiland_FL","F. L. E.",M,1860,1909
"Rygh_GAT","George A. T. Rygh, 1860-1942",M,1860,1942
"Storer_HJ","Henry Johnson Storer",M,1860,1935
"Lewis_HE","Howell Elvet Lewis",M,1860,1953
"Tomlinson_IC1","Irving C. Tomlinson",M,1860,1960
"Thomas_JE","J. Edmond Thomas",M,1860,1946
"East_JT","James East",M,1860,1937
"Kyger_JCF4","John C. F. Kyger",M,1860,1960
"White_L","L. Meadows White",M,1860,1950
"Watson_LW","Lawrence W. Watson",M,1860,1925
"Fries_MHE","Mrs. H. E. Fries, 1860-1938",F,1860,1938
"Graeff_FE","Rev. Frank E. Graeff",M,1860,1919
"Pontius_WH","Will H. Pontius",M,1860,1937
"Rowlands_WP","William P. Rowlands",M,1860,1937
"Watson_AD1","Albert C. Watson",M,1859,1926
"Harwood_B","Basil Harwood",M,1859,1949
"Haynes_WB","Battison Haynes",M,1859,1900
"Bonner_C","Carey Bonner",M,1859,1938
"Boberg_CG","Carl Boberg",M,1859,
"Sharp_CJ","Cecil Sharp",U,1859,1924
"King_CJ","Charles John King, 1859-1934",M,1859,1934
"Van_CJW1","Cleve J. W. Van",M,1859,1926
"Avis_EC","E. C. A.",M,1859,
"Ayres_EE","E. E. Ayres",U,1859,1920
"Gilbert_E2","Edwin Gilbert, 1859-",M,1859,
"Herzberger_FW","F. W. Herzberger, 1859-1930",M,1859,1930
"Thompson_F1","Francis Thompson",M,1859,1907
"Zelley_HJ","H. J. Zelley",M,1859,1942
"Mller_Hv","Hermann von Müller, b. 1859",M,1859,1959
"Hurst_J1","J. Hurst",U,1859,
"Chapman_JW","J. Wilbur Chapman",M,1859,1918
"Lawley_J","John Lawley",M,1859,1922
"Cook_JS","Joseph Simpson Cook",M,1859,1932
"Bates_KL","Katharine L Bates",F,1859,1929
"Pickett_LL","L. L. P.",M,1859,1928
"Waterman_N1","Nixon Waterman",M,1859,1944
"Wallace_OH1","O. H. Wallace",M,1859,1959
"Stearns_RH1","Raymond H. Stearns",M,1859,1928
"DeKoven","Reginald DeKoven",M,1859,1920
"Warren_RH","Richard Henry Warren",M,1859,1933
"Desha_Stephen","Stephen Desha",M,1859,1934
"Hatfield_VM","Victor M. Hastfield",M,1859,1945
"Thayer_WR1","W. R. Thayer",M,1859,1923
"Entzminger_WE","William Edwin Entzminger, 1859-1930",M,1859,1930
"HHadow_W","William H. Hadow",M,1859,1937
"SparrowSimpson_WJ","William J. Sparrow-Simpson, 1860-1952",M,1859,1952
"wright_w","William Wright (1859-1924)",M,1859,1924
"Showalter_AJ","A. J. S.",M,1858,1924
"Showalter_AJ7","Anthony J. Showalter",M,1858,1924
"Waltermire_BW1","B. W. Waltermire",M,1858,1932
"Dunbar_CR","C. R. Dunbar",M,1858,1958
"Williams_ClaraTeare","Clara T. Williams",F,1858,1937
"Blomfield_DF","Dorothy F. Blomfield",F,1858,1932
"Gurney_DF","Dorothy F. Gurney",F,1858,1932
"Smith_E1","Eleanor Smith",F,1858,1942
"Belden_FE","F. E. B.",M,1858,1945
"Plummer_FG","F.G. Plummer, 1858-1929",U,1858,1929
"Wiseman_FL1","Frederick Luke Wiseman, 1858-",M,1858,1944
"Abrahams_I1","Israel Abrahams",M,1858,1925
"Driver_JM","J. M. D.",M,1858,1918
"Tunis_J1","J. Tunis",M,1858,1896
"Riley_JA","John Athelstan Laurie Riley",M,1858,1945
"Storer_J","John Storer, 1858-1930",U,1858,1930
"Thomas_J","John Thomas",M,1858,1944
"Robinson_JA","Joseph A. Robinson, 1848-1933",M,1858,1933
"Tourje_LS","Lizzie S. Tourjee",F,1858,1913
"Babcock_MD","Maltbie D. Babcock",M,1858,1901
"Lutkin_PC","Peter C. Lutkin, 1858-1931",M,1858,1931
"Morgan_TE","Tali Esen Morgan",M,1858,1958
"Linekar_TJ","Thomas Joseph Linekar, b. 1858",M,1858,
"Dingman_WS","W.S. Dingman",U,1858,1958
"Hyde_W","William D. Hyde",M,1858,1917
"Tozer_AE1","A. E. Tozer, Mus. Bac.",M,1857,1919
"Thomas_A","Alexcenah Thomas, 19th cent.",F,1857,1910
"Schmidt_A","Ambrose M. Schmidt",M,1857,1937
"Beatty_AE","Ann E. Beatty",F,1857,1956
"Booth_Ballington","B. B.",M,1857,1940
"Simper_C1","C. Simper",M,1857,1942
"Warner_DS1","David S. Warner",M,1857,1867
"Tozer_F","Ferris Tozer",M,1857,1944
"Stanton_FL","Frank L. Stanton",M,1857,1927
"Stanton_FS3","Frederick S. Stanton",M,1857,1915
"Stubbs_GE","G. Edward Stubbs",M,1857,1937
"Williams_GershomMott","G. Mott Williams",M,1857,1923
"StuartGRutledge1","G. R. Stuart",M,1857,1926
"Taylor_GM1","Georgiana M. Taylor",F,1857,1914
"Stuart_J1","Janet Stuart",F,1857,1914
"Brownlie_J","John Brownlie",M,1857,1925
"Webster_L2","Lorin Webster",M,1857,1923
"Thayer_LH1","Lucius H. Thayer",M,1857,1931
"Turner_RN1","Mrs. R. N. Turner",F,1857,1957
"Kirkland_PM","Patrick Miller Kirkland,  b. 1857",M,1857,
"Fullerton_WY","William Y. Fullerton",M,1857,1932
"Goodenough_CL2","Caroline L. Goodenough",F,1856,1946
"Prior_CE","Charles E. Prior, 1856-1927",M,1856,1927
"Miller_CE","Charles Edward Miller, b.1856",M,1856,
"Gabriel_CH","Charles Hutchinson Gabriel",M,1856,1932
"Homer_C1","Charlotte G. Homer",F,1856,1932
"Gabriel_CH-0","Chas. H. Gabriel",M,1856,1932
"Howard_C1","Cuthbert Howard, 1856-1927",M,1856,1927
"Perry_EC","E. Cooper Perry, 1856-",M,1856,
"Fillmore_FA","Fred A. Fillmore",M,1856,1925
"Henry_HA1","H. A. Henry",M,1856,1932
"Hammer1","Hammer",U,1856,1880
"Lightwood_J","J. T. Lightwood",M,1856,1944
"FullerMaitland_JA","J.A. Fuller-Maitland",M,1856,1936
"West_JH1","James H. West",M,1856,1956
"Black_JM","James M. Black, 1856-1938",M,1856,1938
"Oatman_J","Johnson Oatman, Jr.",M,1856,1922
"Smith_LW1","Lanta Wilson Smith",F,1856,1939
"Brown_MA","Mary Brown",F,1856,1918
"Xavier_M","Mary Xavier",F,1856,1917
"Strömme_PO","Peter O. Strömme, 1856-1921",U,1856,1921
"Strmme_PO","Peter O. Strömme, 1856-1921",M,1856,1921
"Torrey_RA1","R. A. Torrey",M,1856,1928
"Oatman_J8","Rev. J. Oatman, Jr.",M,1856,1922
"Earnshaw_RH","Robert Henry Earnshaw, 1856-",M,1856,1956
"Weir_RS","Robert S. Weir",M,1856,1926
"Meyer_SW","Sebastian W. Meyer",M,1856,1946
"Partridge_S","Sybil F. Partridge, b. 1876",F,1856,1917
"Turton_WH","William H. Turton",M,1856,1938
"Newell_WR","William R. Newell",M,1856,1956
"Geibel_A","Adam Geibel",M,1855,1933
"Gray_A","Alan Gray",M,1855,1935
"Breck_CE","Carrie E. Breck",F,1855,1934
"Boyle_EJ","Edmund John Boyle, b.1855",M,1855,1955
"Blackmer_FA","F. A. B.",M,1855,1930
"Jeffery_FM1","Frank Moore Jeffery, 1855-",M,1855,1942
"Morley_HK1","Henry Killick Morley, c. 1855-",M,1855,
"Jeffery_JA","J. Albert Jeffery",M,1855,1929
"Hall_JH","J. H. H.",M,1855,1941
"Gower_JH","John H. Gower",M,1855,1922
"Masser_JT","John Thornton Masser, b.1855",M,1855,
"VanDeVenter_JW","Judson W. VanDeVenter",M,1855,1939
"Rontgen_J","Julius Röntgen",M,1855,1932
"Benson_LF","Louis FitzGerald Benson",M,1855,1930
"Corelli_M1","Marie Corelli",F,1855,1924
"AveryStuttle_LD1","Mrs. L. D. A. Stuttle",F,1855,1933
"Whitney_OF","Orson F. Whitney",M,1855,1931
"Saillens_R","Ruben Saillens",M,1855,1942
"Lowry_S","Somerset Corry Lowry",M,1855,1932
"Draper_WH","William H. Draper",M,1855,1933
"Skoog_AL","A. L. Skoog",M,1854,1934
"Patton_A2","Arthur St. G. Patton",M,1854,1892
"MacGregor_D","Duncan MacGregor, 1854-1923",M,1854,1923
"Humperdinck_E","E. Humperdinck",M,1854,1921
"Thomas_EM3","E. M. Thomas",F,1854,1925
"Lorenz_ES","E. S. Lorenz",M,1854,1942
"Budry_EL","Edmond Louis Budry",M,1854,1932
"Phillips_E2","Edmund Phillips, 1854-1931",U,1854,1931
"Grubb_E","Edward Grubb",M,1854,1939
"Rowley_FH","Francis H. Rowley",M,1854,1952
"Chadwick_GW","George W. Chadwick",M,1854,1931
"Kirk_JM","J. M. K.",M,1854,1945
"Tupper_KB1","K. B. Tupper",M,1854,1941
"Newell_LE1","Laura E. Newell",F,1854,1916
"Silva_LPGd","Leônidas Philadelpho Gomes da Silva, 1854-1919",M,1854,1919
"Vig_PS1","P. S. Vig",M,1854,1930
"Witter_WE1","W. E. Witter",M,1854,
"Tillett_WF3","Wilbur Fisk Tillett",M,1854,1936
"Thirkield_WP1","Wilbur P. Thirkield",M,1854,1936
"Lindstrom_A","Albert Lindström, 1853-1935",M,1853,1935
"Matheson_A1","Annie Matheson",F,1853,1924
"Foote_A","Arthur Foote",M,1853,1937
"LuardSelby_B","Bertram Luard-Selby, 1853-1918",M,1853,1918
"Pollock_CE","C. E. P.",M,1853,1954
"Williams_CLee","C. L. Williams",M,1853,1935
"Stephenson_EM1","E. M. Stephenson",M,1853,1926
"Dickinson_E","Edward Dickinson",M,1853,1946
"BoothTucker_F","Frederick Booth-Tucker",M,1853,1929
"Dahle_J","J. Dahle, 1853-1931 ",M,1853,1931
"Anderson_JS","James S. Anderson",M,1853,1945
"Ransom_JJ","John James Ransom",U,1853,1934
"Stevenson_KL1","Katharine L. Stevenson",F,1853,1953
"Macbean_L","Lachlan McBean",M,1853,1931
"Knapp_MW","Martin W. Knapp",M,1853,1901
"Arneson_OT","O. T. (Sanden) Arneson, 1853-1917 ",M,1853,1917
"Nickle_WS","W. S. Nickle",M,1853,1914
"Mathams_WJ","Walter John Mathams",M,1853,1931
"Tarrant_W","William G. Tarrant, 1853-1928",M,1853,1928
"Russell_CT2","C. T. Russell",M,1852,1916
"Lloyd_CF","Charles Francis Ambrose Lloyd, 1852-1917",M,1852,1917
"Stanford_CV","Charles Villiers Stanford, 1852-1924",M,1852,1924
"Hazlett_DM","Dilwynn MacFadden Hazlett, 1852 - ?",M,1852,1952
"Cassel_FH","Flora Hamilton Cassel",F,1852,1911
"Sheppard_FL","Franklin L. Sheppard",M,1852,1930
"Holmes_HJE","Henry J. E. Holmes",M,1852,1938
"vanDyke_Henry","Henry van Dyke",M,1852,1933
"Turner_HB","Herbert B. Turner",M,1852,1927
"Walker_HE1","Horace Eaton Walker",M,1852,1952
"Booth_J","J. Booth",M,1852,1930
"Herbert_JB","J.B. H.",M,1852,1927
"Voorsanger_J1","Jacob Voorsanger",M,1852,1908
"Oxenham_J","John Oxenham",M,1852,1941
"Tipton_MH","M. H. Tipton",M,1852,1952
"Coote_M","Maud Coot",F,1852,1935
"Wilbor_William","Rev. W. C. Wilbor",M,1852,1952
"Vincent_CJ","Vincent",M,1852,1934
"spinney_w","W. Spinney",M,1852,1894
"Jervois_WHH","William Henry Hammond Jervois, 1852-1905",M,1852,1905
"Mason_AJ","A. J. Mason, 1851-1928",M,1851,1923
"Tindley_CA","Charles A. Tindley, 1851-1933",M,1851,1933
"Ufford_ES","E. S. U.",M,1851,1951
"Excell_EO","Edwin O. Excell",M,1851,1921
"burstall_fh","F. H. Burstall",M,1851,1916
"Davison_F","Fannie Estelle Davison",F,1851,1887
"Adler_F","Felix Adler",M,1851,1933
"Rawnsley_HD","Hardwicke D. Rawnsley",M,1851,1920
"Grose_HB","Howard B. Grose, 1851-1939",M,1851,1939
"harrison_iw","Ida Withers Harrison",F,1851,1927
"Taylor_JW","J. Taylor",M,1851,1910
"Gray_JM3","James M. Gray",M,1851,1935
"McFarland_JT","John Thomas McFarland",M,1851,1913
"Hewitt_EE","Lidie H. Edmunds",F,1851,1920
"Shorey_L1","Mary A. Lancaster",F,1851,1951
"Stryker_MW3","Melancthon Woolsey Stryker",M,1851,1929
"Foster_MB","Myles B. Foster",M,1851,1922
"Smeby_OH","Oluf H. Smeby, 1851-1929",M,1851,1929
"Mallary_RD","R. DeWitt Mallary",M,1851,1951
"Clark_FE","Rev. Francis E. Clark, D. D., LL. D.",M,1851,1927
"VanRensselaer_H1","Rev. H. Van Rensselaer, S. J.",M,1851,1901
"Baker_T","Theodore Baker",M,1851,1934
"Weekley_WM1","W. M. Weekley",M,1851,1926
"Evans_WE","William E. Evans, 1851-1915",M,1851,1915
"Jude_WH","William H. Jude",M,1851,1922
"Falconer_AC","A. Croil Falconer",M,1850,
"Mann_AH","Arthur H. Mann",M,1850,1929
"Head_BP","Bessie P. Head",F,1850,1936
"Towner_DB","Daniel B. Towner",M,1850,1919
"Ashford_EL2","E. L. Ashford",F,1850,1930
"Wilcox_Ella","Ella W. Wilcox",F,1850,1919
"Spinney_F","Frank S. Spinney, 1850-1888",M,1850,1888
"North_FM","Frank. M. North",M,1850,1935
"Reimann_H","Heinrich Reimann",M,1850,1906
"Bischofff_J","J. W. Bischofff",M,1850,1909
"Genung_JF","John F. Genung",M,1850,1919
"Harding_JP","John Harding",M,1850,1911
"Whyte_JM","John M. Whyte",M,1850,1927
"Napleton_J","John Napleton, 1850-",M,1850,
"Nelson_JH","Justus Henry Nelson",M,1850,1937
"Stead_L","Louisa M. R. Stead",F,1850,1917
"Ferguson_MP","Manie P. Ferguson",F,1850,1932
"Lawrance_M","Marion Lawrance",M,1850,1924
"Stevenson_R1","R. L. Stevenson",M,1850,1894
"Steele_JN1","Rev. J. Nevett Steele",M,1850,1916
"Thorpe_RH1","Rosa H. Thorpe",F,1850,1939
"McDaniel_RH","Rufus H. McDaniel",M,1850,1940
"Walton_WS1","W. Spencer Walton, 1850-1906",M,1850,1906
"Lloyd_CH","Charles H. Lloyd",M,1849,1919
"Burke_C","Christian Burke",M,1849,1954
"Birks_EB1","E. B. Birks",M,1849,
"Hoss_EE","E. Embree Hoss",M,1849,1919
"Cassel_ET","Elijah T. Cassel",M,1849,1930
"Russell_F","F. A. Rollo Russell (1849-)",M,1849,1914
"Railton_GS","George S. Railton",M,1849,1913
"Jones_GH","Griffith Hugh Jones",M,1849,1919
"Coward_H","H. Coward",M,1849,1944
"Ayres_HC1","Harry C. Ayres",M,1849,
"Wright_HM","Henry Maxwell Wright",M,1849,1921
"Coombs_JV","J. V. C.",M,1849,1920
"Knox_JC","James C. Knox, M. A.",M,1849,1930
"Fillmore_JH","James H. Fillmore, 1849-1936",M,1849,1936
"Hunter_J","John Hunter",M,1849,1917
"Scrimger_J1","John Scrimger",M,1849,1915
"Townsend_JL3","Joseph L. Townsend",M,1849,1942
"Johnston_JH","Julia H. Johnston",F,1849,1919
"Villiers_ME1","Margaret E. Villiers",F,1849,1945
"Servoss_ME","Mary E. Servoss",F,1849,1906
"Chapman_EW1","Mrs. E. W. Chapman",F,1849,1889
"Walton_OF1","Mrs. O. F. Walton",F,1849,1939
"Kullgren_O1","Olga Kullgren",F,1849,1909
"Carter_RK","R. Kelso Carter",M,1849,1928
"Lewis_RM2","Richard Morris Lewis, 1849 - 1918",M,1849,1918
"Hurst_W1","William Hurst, 1849-",M,1849,1906
"Tytler_CCF","C. C. F. Tytler",F,1848,1948
"Parry_CHH","C. Hubert H. Parry",M,1848,1918
"Terry_D1","Darley Terry",M,1848,1934
"Jenkins_D","David Jenkins",M,1848,1915
"Rexford_EE","Eben E. Rexford",M,1848,1916
"Walker_EC1","Edward C. Walker",M,1848,1872
"Weatherly_FE1","F. E. Weatherly",M,1848,1929
"Champneys_FH","Francis H. Champneys",M,1848,1930
"Woodward_GR","George R. Woodward",M,1848,1934
"Cooke_George","George W Cooke",M,1848,1923
"Wharton_HM1","H. M. Wharton",M,1848,1928
"Strutt_R","Richard Strutt, 1848-1927",M,1848,1927
"Ward_SA","Samuel A. Ward",M,1848,1903
"Westendorf_TP1","Thomas P. Westendorf",M,1848,1923
"Briem_V","Valdimar Briem",M,1848,1930
"Briem_V1","Valdimar Briem, 1848-1930",M,1848,1930
"Brooke_WT","William T. Brooke (1848-1917)",M,1848,1917
"ScottGatty_A","Alfred Scott-Gatty, 1847-1918",M,1847,1918
"Luther_CC","C. C. Luther",M,1847,1924
"Winchester_CT1","Caleb T. Winchester",M,1847,1920
"Pennefather_C1","Catherine Pennefather",F,1847,1893
"McGregor_DA1","D. A. McGregor",M,1847,1890
"Sydenham_EA1","Edwin A. Sydenham",M,1847,1891
"Iliffe_F","Frederick Iliffe",M,1847,1928
"Whelpton_G","George Whelpton, 1847-1930",M,1847,1930
"Hunt_HGB","H. G. B. Hunt",M,1847,1917
"Holland_HS","Henry Scott Holland",M,1847,1918
"Taylor_HS2","Howard S. Taylor",M,1847,1947
"Bushey_JC","J. Calvin Bushey",M,1847,1929
"Swift_JF1","J. F. S.",M,1847,1931
"Marks_G","J. Frederick Swift",M,1847,1931
"Houston_JT","James Theodore Houston, 1847-1929",M,1847,1929
"DeArmond_L","Lizzie DeArmond",F,1847,1936
"DeArmond_L4","Lizzie DeArmond",F,1847,1936
"Bartlett_ML","Maro L. Bartlett",U,1847,1919
"Weeden_WS","W. S. Weeden",M,1847,1908
"Thompson_WL","Will L. Thompson",M,1847,1909
"Boyd_W","William Boyd",M,1847,1928
"Archangelsky_A","Alexander Archangelsky, 1816-1924 ",M,1846,1924
"Nektarios","Bishop Nektarios",M,1846,1920
"Bailey_E3","Edward Bailey",M,1846,
"Crawford_EP","Edward Patrick Crawford, 1846-1912",M,1846,1912
"Pitt_E3","Emma Pitt",F,1846,
"Morgan_E","Evan Morgan, 1846-1920",M,1846,1920
"Stebbins_GC","George C. Stebbins",M,1846,1945
"Palmer_GH","George Herbert Palmer, 1846-1926",M,1846,1926
"Heinrich_GR","Heinrich XXII, Graf v. Reuß",U,1846,1902
"Werp_HV","Henry Vander Werp",M,1846,1918
"Sammis_JH","John H. Sammis",M,1846,1919
"FernandezJuncos_Manuel","Manuel Fernández Juncas",M,1846,1928
"Taylor_MW1","Marshall W. Taylor",M,1846,1887
"Titterington_SB","Mrs. S. B. Titterington",F,1846,1946
"Offord_RM1","Rev. R. M. Offord",M,1846,1924
"Howard_S2","Samuel Howard, b.1846",M,1846,
"Crossley_THH1","Thomas H. H. Crossley",M,1846,1926
"Bourne_WSH1","W. St. Hill Bourne",M,1846,1929
"Gilchrist_WW1","William W. Gilchrist",M,1846,1916
"Palmer_AC1","A. C. Palmer, 1845-1882",M,1845,1882
"Watson_A1","Adam Watson, 1845 - 1912",M,1845,1912
"Vine_AH2","Alfred Henry Vine, 1845-1917",M,1845,1917
"Crull_A1","August Crull, 1845-1923",M,1845,1923
"Bell_CC1","C. C. Bell",M,1845,
"Stubbs_CW1","C. W. Stubbs",M,1845,1912
"Batchellor_D","Daniel Batchellor",M,1845,1934
"Minshall_E","Edward Minshall",M,1845,1933
"Hall_EJ","Eugene J. Hall",M,1845,1945
"stevenson_f","F. Stevenson",M,1845,1925
"Faure_G","Faure",M,1845,1924
"Goadby_F","Frederick W. Goadby, 1845-1879",M,1845,1879
"Minor_GA","G. A. M.",M,1845,1904
"Spaeth_HRK","Harriett R. Spaeth",F,1845,1925
"Wooldridge_HE","Harry E. Wooldridge, 1845-1917",M,1845,1917
"Trowbridge_JE1","J. E. Trowbridge",M,1845,1912
"Rosecrans_JH","J. H. Rosecrans",M,1845,1926
"Pigott_JS","Jean Sophia Pigott",F,1845,1882
"Tabb_JB3","John B. Tabb",M,1845,1909
"Argyll_Jdo","John, duke of Argyll",M,1845,1914
"John_DA","John, Duke of Argyll, 1845 - 1914",M,1845,1914
"Ward_LAC1","Lydia A. C. Ward",F,1845,1924
"Landsberg_M","Max Landsberg",M,1845,1927
"Koch_M","Minna Koch",F,1845,1924
"Tempest_P1","P. Tempest",M,1845,1931
"Coles_VSS4","Rev. Canon V. S. S. Coles",M,1845,1929
"Dale_RF","Rev. R. F. Dale",M,1845,1919
"McManus_S","S. B. McManus",M,1845,1917
"Staniforth_TW","T. Worsley Staniforth",M,1845,1909
"Hewlett_T2","Thomas Hewlett, 1845-1874",M,1845,1874
"Koschat_T","Thomas Koschat",M,1845,1914
"Coles_VSS","Vincent Stucky Stratton Coles",M,1845,1929
"Parker_WH","William H. Parker",M,1845,1929
"Dale_WT3","William Thomas Dale",M,1845,1924
"Cambridge_A1","A. Cross",F,1844,1926
"Cross_AC1","Ada Cross",F,1844,1926
"Peace_AL","Albert L. Peace",M,1844,1912
"Wendte_CW","C. W. Wendte",M,1844,1931
"Coote_CH","Constance H. Coote",F,1844,1936
"Judson_Edward","Edward Judson, D. D.",M,1844,1914
"Gerowitsch_E","Eliezer Gerovitch (1844-1914)",M,1844,1913
"Williams_FH1","F. H. Williams",M,1844,1922
"Maker_FC","Frederick C. Maker",M,1844,1927
"Martin_GC","George Currie Martin",M,1844,1916
"Hopkins_GM","Gerard Manly Hopkins, 1844-1889",M,1844,1889
"Harris_G","Harris, George, 1844-1922",M,1844,1922
"Jacobs_HE","Henry Eyster Jacobs",M,1844,1932
"Trembath_Henry","Henry G. Trembath",M,1844,1908
"Davies_H","Hugh Davies",M,1844,1907
"Norris_JS","J. S. Norris",M,1844,1907
"Noble_J","J.A. Noble, 1844 - 1896",M,1844,1896
"Mountain_J","James Mountain",M,1844,1933
"Bridge_JF1","John Frederick Bridge, 1844-1924",M,1844,1924
"Wigner_John","John M. Wigner",M,1844,1911
"DeVere_MA","Mary Ainge DeVere",F,1844,1920
"Towne_BK1","Mrs. Belle Towne",F,1844,
"RimskyKorsakov_N","Nicholas Rimsky-Korsakov, 1844-1908",M,1844,1908
"Hartsough_P","Palmer Hartsough",M,1844,1932
"McCartney_RH","R. H. McCartney",M,1844,1895
"Summerbell_JJ","Rev. J. J. Summerbell",M,1844,1913
"Thompson_RE1","Robert Ellis Thompson",M,1844,1924
"Morten_RH","Robert Hawkey Morten",M,1844,1917
"Bridges_RS","Robert Seymour Bridges",M,1844,1930
"Tomkinson_TL1","T. L. Tomkinson",F,1844,1944
"Wyn_W1","Watcyn Wyn",M,1844,1905
"Simpson_AB","Albert B. Simpson",M,1843,1919
"Stewart_A1","Alexander Stewart",M,1843,1923
"Unseld_BC","Benjamin C. Unseld",M,1843,1923
"Torrey_B","Bradford Torrey",M,1843,1912
"Case_CC","C. C. Case",M,1843,1918
"Schuette_CHL","C. H. L. Schuette, 1843-1926",M,1843,1926
"Evans_DE","David Emlyn Evans",M,1843,1913
"Grieg_E","Edvard Grieg, 1843-1907",M,1843,1907
"Husband_E","Edward Husband",M,1843,1908
"Myers_FWH3","Frederick William Henry Myers, 1843-1901",M,1843,1901
"Trabert_GH","G. H. Trabert, 1843-1931",M,1843,1931
"Hurlbut_JL","Hurlbut, Jesse Lyman, 1843-1930",M,1843,1930
"Stephenson_IS","Isabel S. Stevenson",F,1843,1890
"Trench_JA1","J. A. Trench",F,1843,1925
"Casson_JH","J. H. Casson",M,1843,1926
"skinner_js","J. Scott Skinner (1843-1927)",M,1843,1927
"Isalaw","John Richards (Isalaw), 1843-1908",M,1843,1901
"Peek_JY","Joseph Y. Peek, 1843-1911",M,1843,1911
"Bateman_LM1","L. M. Bateman",F,1843,
"Tileston_MW","Mary W. Tileston",F,1843,1934
"Munhall_LWLW","Munhall, L. W. (Leander Whitcomb), 1843-1931?",M,1843,1934
"Hudson_RE-1","Ralph E. Hudson",M,1843,1901
"Duffield_SW1","Samuel Willoughby Duffield, 1843-87",M,1843,1887
"Lane_S","Spencer Lane",M,1843,1903
"Hately_W","Walter Hately, 1843 - 1907",M,1843,1907
"Groves_A","Alexander Groves, 1842-1909",M,1842,1909
"Blatchford_AN3","Ambrose N. Blatchford",M,1842,
"Cottman_A","Arthur Cottman",M,1842,1879
"Sullivan_AS","Arthur S. Sullivan",M,1842,1900
"Whitehead_C2","C. Whitehead",M,1842,1922
"Lavallee_C","Calixa Lavallée",M,1842,1891
"Warner_DS","Daniel S. Warner, 1842-1895",M,1842,1895
"Barnes_EA1","Edward A. Barnes",M,1842,1893
"Owen_F","Frances M. Owen",F,1842,1883
"Gadsby_H","Gadsby",M,1842,1907
"Matheson_G","George Matheson",M,1842,1906
"Abbey_HL1","Henry L. Abbey",M,1842,1911
"Tyler_JS","James S. Tyler",M,1842,1917
"Wiese_MF1","M. F. Wiese",M,1842,
"Pearse_MG1","M. G. Pearse",M,1842,
"Whitten_ME","Martha E. Whitten",F,1842,1942
"Smith_MR","Mrs. Albert Smith",F,1842,1927
"Frykman_Nils","Nils Frykman",M,1842,1911
"Robinson_RH","Richard H. Robinson",M,1842,1892
"Straub_SW2","S. W. Straub",M,1842,1899
"Whitney_SB","Samuel B. Whitney",M,1842,1914
"Lanier_S","Sidney Lanier, 1842-1881",M,1842,1881
"Tymms_TV1","T. Vincent Tymms",M,1842,1942
"Morley_T","Thomas Morley, 1842-1891",M,1842,1891
"Treadwell_A1","A. Treadwell",M,1841,1941
"Faussett_AB1","Alassie B. Faussett",F,1841,1902
"Dvorak_A","Antonin Dvorak",M,1841,1904
"Ainger_AC","Arthur Campbell Ainger",M,1841,1919
"Bancroft_Charitie","Charitie Lees Bancroft",F,1841,1923
"Scott_CH","Clara H. Scott",F,1841,1897
"Roberts_DC","Daniel Crane Roberts",M,1841,1907
"Cronenwett_E","E. Cronenwett, 1841-1931",M,1841,1931
"Sill_E","E. R. Sill",M,1841,1887
"Stratton_FK1","F. K. Stratton",F,1841,1910
"LeJeune_GF","George F. C. Le Jeune, 1841-1904",M,1841,1904
"Vickers_GM1","George M. Vickers",M,1841,1941
"Murray_JR","J. R. M.",M,1841,1905
"Roberts_JV1","J. Varley Roberts",M,1841,1920
"Johnson_EHEH","Johnson, E. H. (Elias Henry), 1841-1906",M,1841,1906
"Parry_J","Joseph Parry",M,1841,1903
"Wenger_MD1","Martin D. Wenger",M,1841,1901
"Lathbury_MA","Mary A. Lathbury",F,1841,1913
"Butler_M2","Mary L. Butler",F,1841,1916
"Savage_Minot","Minot Judson Savage",M,1841,1918
"Olsson_O","O. Olsson, 1841-1900",M,1841,1900
"Warren_SP","Samuel P. Warren",M,1841,1915
"Doudney_S","Sarah Doudney",F,1841,1926
"Horder_WG1","W. Garrett Horder",M,1841,1922
"Parratt_W","Walter Parratt, 1841-1924",M,1841,1924
"Ogden_WA","William A. Ogden",M,1841,1897
"Carpenter_WB","William Boyd Carpenter, 1841-1918",M,1841,1918
"Aitken_WHM","William H. McD. H. Aitken",M,1841,1927
"Starkweather_AM1","A. M. Starkweather",F,1840,1940
"Kieffer_ASAS","A. S. K.",F,1840,1904
"Reynar_AH1","Alfred Henry Reynar, 1840 - 1921",M,1840,1921
"Humphreys_CW","C. W. Humphries",M,1840,1921
"Jordan_CW","C. W. Jordan",M,1840,1909
"Lucas_DR","D. R. Lucas",M,1840,1907
"Whittle_DW","Daniel W. Whittle, 1840-1901",M,1840,1901
"El_Nathan","El Nathan",M,1840,1901
"Shepherd_FS","Fred S. Shepherd, 1840-1907",M,1840,1907
"Baker_FG1","Frederick G. Baker",M,1840,1872
"Hosmer_FL","Frederick Lucian Hosmer",M,1840,1929
"Westlake_F","Frederick Westlake",M,1840,1898
"Cooper_G2","Geo. Cooper",M,1840,1927
"Bourne_GH","George Hugh Bourne",M,1840,1925
